area_code,area_name,area_of_use,area_south_bound_lat,area_north_bound_lat,area_west_bound_lon,area_east_bound_lon,area_polygon_file_ref,iso_a2_code,iso_a3_code,iso_n_code,remarks,information_source,data_source,revision_date,change_id,deprecated
1110,Guam,Guam - onshore and offshore.,10.95,15.91,141.19,148.18,urn:ogc:def:extent-polygon:EPSG::1110,GU,GUM,316,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1111,Guatemala,Guatemala - onshore and offshore.,10.6,17.83,-94.57,-88.16,urn:ogc:def:extent-polygon:EPSG::1111,GT,GTM,320,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1112,Guinea,Guinea - onshore and offshore.,7.19,12.68,-18.26,-7.65,urn:ogc:def:extent-polygon:EPSG::1112,GN,GIN,324,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2012/04/18,2002.341 2005.890 2012.049,0
1113,Guinea-Bissau,Guinea-Bissau - onshore and offshore.,8.64,12.69,-19.8,-13.64,urn:ogc:def:extent-polygon:EPSG::1113,GW,GNB,624,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.049 2014.025,0
1114,Guyana,Guyana - onshore and offshore.,1.18,10.7,-61.39,-55.77,urn:ogc:def:extent-polygon:EPSG::1114,GY,GUY,328,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.037 2014.025,0
1115,Haiti,Haiti - onshore and offshore.,14.73,20.72,-75.73,-71.62,urn:ogc:def:extent-polygon:EPSG::1115,HT,HTI,332,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1116,Heard Island and McDonald Islands,Heard Island and McDonald Islands - onshore and offshore.,-59.02,-49.5,62.92,83.57,urn:ogc:def:extent-polygon:EPSG::1116,HM,HMD,334,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/02/15,2002.341 2005.890 2012.048 2014.005,0
1117,Honduras,Honduras - onshore and offshore. Includes Swan Islands.,12.98,19.59,-89.36,-79.87,urn:ogc:def:extent-polygon:EPSG::1117,HN,HND,340,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1118,China - Hong Kong,China - Hong Kong - onshore and offshore.,22.13,22.58,113.76,114.51,urn:ogc:def:extent-polygon:EPSG::1118,HK,HKG,344,"""Hong Kong"" in ISO 3166.",OGP,OGP,2014/05/01,2002.160 2005.890 2012.057 2014.025,0
1119,Hungary,Hungary.,45.74,48.58,16.11,22.9,urn:ogc:def:extent-polygon:EPSG::1119,HU,HUN,348,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2011.095 2014.025,0
1120,Iceland,Iceland - onshore and offshore.,59.96,69.59,-30.87,-5.55,urn:ogc:def:extent-polygon:EPSG::1120,IS,ISL,352,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.095 2014.025,0
1121,India,"India - onshore and offshore. Includes Amandivis, Laccadives, Minicoy, Andaman Islands, Nicobar Islands, and Sikkim.",3.87,35.51,65.6,97.39,urn:ogc:def:extent-polygon:EPSG::1121,IN,IND,356,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.041 2014.025,0
1122,Indonesia,Indonesia - onshore and offshore.,-13.25,7.79,92.01,141.46,urn:ogc:def:extent-polygon:EPSG::1122,ID,IDN,360,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.040 2014.025,0
1123,Iran,Iran - onshore and offshore.,23.34,39.78,44.03,63.34,urn:ogc:def:extent-polygon:EPSG::1123,IR,IRN,364,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.051 2014.025,0
1124,Iraq,Iraq - onshore and offshore.,29.06,37.39,38.79,48.75,urn:ogc:def:extent-polygon:EPSG::1124,IQ,IRQ,368,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.051 2014.025,0
1125,Ireland,Ireland - onshore and offshore.,48.18,56.57,-16.1,-5.24,urn:ogc:def:extent-polygon:EPSG::1125,IE,IRL,372,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.113 2014.025,0
1126,Israel,Israel - onshore and offshore.,29.45,33.53,32.99,35.69,urn:ogc:def:extent-polygon:EPSG::1126,IL,ISR,376,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.051 2014.025,0
1127,Italy,Italy - onshore and offshore.,34.76,47.1,5.93,18.99,urn:ogc:def:extent-polygon:EPSG::1127,IT,ITA,380,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.112 2014.025,0
1128,Jamaica,Jamaica - onshore and offshore. Includes Morant Cays and Pedro Cays.,14.08,19.36,-80.6,-74.51,urn:ogc:def:extent-polygon:EPSG::1128,JM,JAM,388,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1129,Japan,Japan - onshore and offshore.,17.09,46.05,122.38,157.65,urn:ogc:def:extent-polygon:EPSG::1129,JP,JPN,392,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.050 2014.025,0
1130,Jordan,Jordan.,29.18,33.38,34.88,39.31,urn:ogc:def:extent-polygon:EPSG::1130,JO,JOR,400,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2012.057 2014.025,0
1131,Kazakhstan,Kazakhstan - onshore including Caspian Sea.,40.59,55.45,46.49,87.35,urn:ogc:def:extent-polygon:EPSG::1131,KZ,KAZ,398,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.112 2014.025,0
1132,Kenya,Kenya - onshore and offshore.,-4.9,4.63,33.9,44.28,urn:ogc:def:extent-polygon:EPSG::1132,KE,KEN,404,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.049 2014.025,0
1133,Kiribati,"Kiribati - onshore and offshore. Includes Fanning Island, Washington Island and Christmas in the Line Islands, Ocean Islands, Phoenix Islands.",-13.84,7.92,167.81,-146.82,urn:ogc:def:extent-polygon:EPSG::1133,KI,KIR,296,Area crosses 180-degree meridian.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1134,"Korea, Democratic People's Republic of (North Korea)",Democratic People's Republic of Korea (North Korea) - onshore and offshore.,37.1,43.01,123.54,132.82,urn:ogc:def:extent-polygon:EPSG::1134,KP,PRK,408,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2008.070 2012.050 2014.025,0
1135,"Korea, Republic of (South Korea)",Republic of Korea (South Korea) - onshore and offshore.,28.6,40.27,122.71,134.28,urn:ogc:def:extent-polygon:EPSG::1135,KR,KOR,410,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2008.070 2012.057 2014.025,0
1136,Kuwait,Kuwait - onshore and offshore.,28.53,30.09,46.54,49.53,urn:ogc:def:extent-polygon:EPSG::1136,KW,KWT,414,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.051 2014.025,0
1137,Kyrgyzstan,Kyrgyzstan.,39.19,43.22,69.24,80.29,urn:ogc:def:extent-polygon:EPSG::1137,KG,KGZ,417,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2011.112 2014.025,0
1138,Laos,Laos.,13.92,22.5,100.09,107.7,urn:ogc:def:extent-polygon:EPSG::1138,LA,LAO,418,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2012.040 2014.025,0
1139,Latvia,Latvia - onshore and offshore.,55.67,58.09,19.06,28.24,urn:ogc:def:extent-polygon:EPSG::1139,LV,LVA,428,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.112 2014.025,0
1140,Lebanon,Lebanon - onshore and offshore.,33.06,34.84,33.75,36.63,urn:ogc:def:extent-polygon:EPSG::1140,LB,LBN,422,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.051 2014.025,0
1141,Lesotho,Lesotho.,-30.66,-28.57,27.01,29.46,urn:ogc:def:extent-polygon:EPSG::1141,LS,LSO,426,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2012.049 2014.025,0
1142,Liberia,Liberia - onshore and offshore.,1.02,8.52,-13.59,-7.36,urn:ogc:def:extent-polygon:EPSG::1142,LR,LBR,430,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.049 2014.025,0
1143,Libya,Libya - onshore and offshore.,19.5,35.23,9.31,26.21,urn:ogc:def:extent-polygon:EPSG::1143,LY,LBY,434,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2012/04/18,2002.341 2005.890 2012.049,0
1144,Liechtenstein,Liechtenstein.,47.05,47.28,9.47,9.64,urn:ogc:def:extent-polygon:EPSG::1144,LI,LIE,438,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2011.112 2014.025,0
1145,Lithuania,Lithuania - onshore and offshore.,53.89,56.45,19.02,26.82,urn:ogc:def:extent-polygon:EPSG::1145,LT,LTU,440,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.112 2014.025,0
1146,Luxembourg,Luxembourg.,49.44,50.19,5.73,6.53,urn:ogc:def:extent-polygon:EPSG::1146,LU,LUX,442,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2011.112 2014.025,0
1147,China - Macao,China - Macao - onshore and offshore.,22.06,22.23,113.52,113.68,urn:ogc:def:extent-polygon:EPSG::1147,MO,MAC,446,"""Macao"" in ISO 3166.",OGP,OGP,2014/05/01,2002.341 2005.890 2007.072 2012.050 2014.025,0
1148,Macedonia,The Former Yugoslav Republic of Macedonia.,40.85,42.36,20.45,23.04,urn:ogc:def:extent-polygon:EPSG::1148,MK,MKD,807,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2008.070 2011.112 2014.025,0
1149,Madagascar - onshore and nearshore,Madagascar - onshore and nearshore.,-26.59,-11.69,42.53,51.03,urn:ogc:def:extent-polygon:EPSG::1149,,,,,OGP,OGP,2012/04/18,2002.341 2005.890 2012.025 2012.048,0
1150,Malawi,Malawi.,-17.14,-9.37,32.68,35.93,urn:ogc:def:extent-polygon:EPSG::1150,MW,MWI,454,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2012.049 2014.025,0
1151,Malaysia,"Malaysia - onshore and offshore. Includes peninsular Malayasia, Sabah and Sarawak.",0.85,7.81,98.02,119.61,urn:ogc:def:extent-polygon:EPSG::1151,MY,MYS,458,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2006.253 2012.040 2014.025,0
1152,Maldives,Maldives - onshore and offshore.,-3.47,8.1,69.29,77.08,urn:ogc:def:extent-polygon:EPSG::1152,MV,MDV,462,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1153,Mali,Mali.,10.14,25.01,-12.25,4.26,urn:ogc:def:extent-polygon:EPSG::1153,ML,MLI,466,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2012.049 2014.025,0
1154,Malta,Malta - onshore and offshore.,34.49,36.56,13.41,18.06,urn:ogc:def:extent-polygon:EPSG::1154,MT,MLT,470,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.112 2014.025,0
1155,Marshall Islands,Marshall Islands - onshore and offshore.,1.77,17.88,157.47,175.52,urn:ogc:def:extent-polygon:EPSG::1155,MH,MHL,584,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2013.022 2014.025,0
1156,Martinique,Martinique - onshore and offshore.,14.08,16.36,-62.82,-57.52,urn:ogc:def:extent-polygon:EPSG::1156,MQ,MTQ,474,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1157,Mauritania,Mauritania - onshore and offshore.,14.72,27.3,-20.04,-4.8,urn:ogc:def:extent-polygon:EPSG::1157,MR,MRT,478,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.049 2014.025,0
1158,Mauritius,"Mauritius - onshore and offshore. Includes Rodrigues, Agalega Islands, and Cargados Carajos.",-23.81,-8.43,53.8,67.05,urn:ogc:def:extent-polygon:EPSG::1158,MU,MUS,480,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1159,Mayotte,Mayotte - onshore and offshore.,-14.49,-11.33,43.68,46.7,urn:ogc:def:extent-polygon:EPSG::1159,YT,MYT,175,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1160,Mexico,Mexico - onshore and offshore.,12.1,32.72,-122.19,-84.64,urn:ogc:def:extent-polygon:EPSG::1160,MX,MEX,484,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1161,Micronesia,"Federated States of Micronesia - onshore and offshore. Includes Caroline Islands, Yap, Truk, Ponape, Kosrae.",-1.19,13.43,135.27,165.68,urn:ogc:def:extent-polygon:EPSG::1161,FM,FSM,583,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2008.054 2008.070 2012.048 2014.025,0
1162,Moldova,Moldova.,45.44,48.47,26.63,30.13,urn:ogc:def:extent-polygon:EPSG::1162,MD,MDA,498,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2008.070 2009.026 2011.112 2014.025,0
1163,Monaco,Monaco - onshore and offshore.,42.94,43.77,7.39,7.76,urn:ogc:def:extent-polygon:EPSG::1163,MC,MCO,492,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.112 2014.025,0
1164,Mongolia,Mongolia.,41.58,52.15,87.76,119.94,urn:ogc:def:extent-polygon:EPSG::1164,MN,MNG,496,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2012.050 2014.025,0
1165,Montserrat,Montserrat - onshore and offshore.,15.84,17.04,-63.05,-61.82,urn:ogc:def:extent-polygon:EPSG::1165,MS,MSR,500,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1166,Morocco,Morocco - onshore and offshore.,27.66,36,-13.86,-1.01,urn:ogc:def:extent-polygon:EPSG::1166,MA,MAR,504,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.049 2014.025,0
1167,Mozambique,Mozambique - onshore and offshore.,-27.71,-10.09,30.21,43.03,urn:ogc:def:extent-polygon:EPSG::1167,MZ,MOZ,508,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.049 2014.025,0
1168,Myanmar (Burma),Myanmar (Burma) - onshore and offshore.,9.48,28.55,89.61,101.17,urn:ogc:def:extent-polygon:EPSG::1168,MM,MMR,104,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/isoISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.040 2014.025,0
1169,Namibia,Namibia - onshore and offshore.,-30.64,-16.95,8.24,25.27,urn:ogc:def:extent-polygon:EPSG::1169,NA,NAM,516,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.049 2014.025,0
1170,Nauru,Nauru - onshore and offshore.,-3.91,2.69,163.58,168.6,urn:ogc:def:extent-polygon:EPSG::1170,NR,NRU,520,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1171,Nepal,Nepal.,26.36,30.43,80.05,88.2,urn:ogc:def:extent-polygon:EPSG::1171,NP,NPL,524,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2012.050 2014.025,0
1172,Netherlands,Netherlands - onshore and offshore.,50.75,55.77,2.53,7.22,urn:ogc:def:extent-polygon:EPSG::1172,NL,NLD,528,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.082 2014.025,0
1173,Netherlands Antilles,"Netherlands Antilles - onshore and offshore. Includes Bonaire, Curacao, Saba, St Eustatius, and southern St Martin",11.67,18.07,-69.59,-62.82,,AN,ANT,530,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890 2011.015,1
1174,New Caledonia,"New Caledonia - onshore and offshore. Isle de Pins, Loyalty Islands, Huon Islands, Belep archipelago, Chesterfield Islands, and Walpole.",-26.45,-14.83,156.25,174.28,urn:ogc:def:extent-polygon:EPSG::1174,NC,NCL,540,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1175,New Zealand,"New Zealand - onshore and offshore. Includes Antipodes Islands, Auckland Islands, Bounty Islands, Chatham Islands, Cambell Island, Kermadec Islands, Raoul Island and Snares Islands.",-55.95,-25.88,160.6,-171.2,urn:ogc:def:extent-polygon:EPSG::1175,NZ,NZL,554,Area crosses 180-degree meridian.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso and Land Information New Zealand.,OGP,2014/05/01,2002.341 2005.890 2008.023 2012.027 2014.025,0
1176,Nicaragua,Nicaragua - onshore and offshore.,9.75,16.26,-89.43,-79.76,urn:ogc:def:extent-polygon:EPSG::1176,NI,NIC,558,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1177,Niger,Niger.,11.69,23.53,0.16,16,urn:ogc:def:extent-polygon:EPSG::1177,NE,NER,562,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2012.049 2014.025,0
1178,Nigeria,Nigeria - onshore and offshore.,1.92,13.9,2.66,14.65,urn:ogc:def:extent-polygon:EPSG::1178,NG,NGA,566,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.049 2014.025,0
1179,Niue,Niue - onshore and offshore.,-22.49,-16.58,-172.01,-166.31,urn:ogc:def:extent-polygon:EPSG::1179,NU,NIU,570,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1180,Norfolk Island,Norfolk Island - onshore and offshore.,-32.48,-25.59,163.36,173.4,urn:ogc:def:extent-polygon:EPSG::1180,NF,NFK,574,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/02/15,2002.341 2005.890 2012.048 2014.005,0
1181,Northern Mariana Islands,Northern Mariana Islands - onshore and offshore.,12.38,23.9,141.33,149.55,urn:ogc:def:extent-polygon:EPSG::1181,MP,MNP,580,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1182,Norway,Norway including Svalbard - onshore and offshore.,56.08,84.17,-3.7,39.65,urn:ogc:def:extent-polygon:EPSG::1182,NO,NOR,578,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.112 2014.025,0
1183,Oman,Oman - onshore and offshore.,14.33,26.74,51.99,63.38,urn:ogc:def:extent-polygon:EPSG::1183,OM,OMN,512,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.042 2012.051 2014.025,0
1184,Pakistan,Pakistan - onshore and offshore.,21.05,37.07,60.86,77.83,urn:ogc:def:extent-polygon:EPSG::1184,PK,PAK,586,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.040 2014.025,0
1185,Palau,Palau - onshore and offshore.,1.64,11.45,129.48,136.98,urn:ogc:def:extent-polygon:EPSG::1185,PW,PLW,585,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1186,Panama,Panama - onshore and offshore.,5,12.51,-84.32,-77.04,urn:ogc:def:extent-polygon:EPSG::1186,PA,PAN,591,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.068 2014.025,0
1187,Papua New Guinea,"Papua New Guinea - onshore and offshore. Includes Bismark archipelago, Louisade archipelago, Admiralty Islands, d'Entrecasteaux Islands, northern Solomon Islands, Trobriand Islands, New Britain, New Ireland, Woodlark, and associated islands.",-14.75,2.58,139.2,162.81,urn:ogc:def:extent-polygon:EPSG::1187,PG,PNG,598,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.059 2012.027 2014.025,0
1188,Paraguay,Paraguay.,-27.59,-19.29,-62.65,-54.24,urn:ogc:def:extent-polygon:EPSG::1188,PY,PRY,600,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2011.037 2014.025,0
1189,Peru,Peru - onshore and offshore.,-21.05,-0.03,-84.68,-68.67,urn:ogc:def:extent-polygon:EPSG::1189,PE,PER,604,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.037 2012.044 2014.025,0
1190,Philippines,Philippines - onshore and offshore.,3,22.18,116.04,129.95,urn:ogc:def:extent-polygon:EPSG::1190,PH,PHL,608,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.040 2014.025,0
1191,Pitcairn,"Pitcairn - Pitcairn Island, Henderson Island, Ducie Island and Oeno Atoll.",-28.41,-20.58,-133.43,-121.11,urn:ogc:def:extent-polygon:EPSG::1191,PN,PCN,612,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.048 2014.025,0
1192,Poland,Poland - onshore and offshore.,49,55.93,14.14,24.15,urn:ogc:def:extent-polygon:EPSG::1192,PL,POL,616,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.112 2014.025,0
1193,Portugal,"Portugal - mainland, Azores and Madeira, onshore and offshore.",29.24,43.07,-35.58,-6.19,urn:ogc:def:extent-polygon:EPSG::1193,PT,PRT,620,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.113 2014.025,0
1194,Puerto Rico,Puerto Rico - onshore and offshore.,14.92,21.86,-68.49,-65.04,urn:ogc:def:extent-polygon:EPSG::1194,PR,PRI,630,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2009.063 2011.068 2014.025,0
1195,Qatar,Qatar - onshore and offshore.,24.55,27.05,50.55,53.04,urn:ogc:def:extent-polygon:EPSG::1195,QA,QAT,634,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2012.051 2014.025,0
1196,Reunion,"Reunion - onshore and offshore - Reunion island, Ile Europa, Bassas da India, Juan de Nova, Iles Glorieuses, and Ile Tromelin.",-25.92,-10.6,37.58,58.27,,RE,REU,638,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2006/02/01,2002.341 2005.890 2012.025,1
1197,Romania,Romania - onshore and offshore.,43.44,48.27,20.26,31.41,urn:ogc:def:extent-polygon:EPSG::1197,RO,ROU,642,,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2011.113 2014.025,0
1198,Russia,Russian Federation - onshore and offshore.,39.87,85.2,18.92,-168.97,urn:ogc:def:extent-polygon:EPSG::1198,RU,RUS,643,Area crosses 180-degree meridian.,ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso,OGP,2014/05/01,2002.341 2005.890 2008.062 2011.087 2014.025,0
