"COORD_OP_CODE","COORD_OP_NAME","COORD_OP_TYPE","SOURCE_CRS_CODE","TARGET_CRS_CODE","COORD_TFM_VERSION","COORD_OP_VARIANT","AREA_OF_USE_CODE","COORD_OP_SCOPE","COORD_OP_METHOD_CODE","UOM_CODE_SOURCE_COORD_DIFF","UOM_CODE_TARGET_COORD_DIFF","REMARKS","INFORMATION_SOURCE","DATA_SOURCE","REVISION_DATE","CHANGE_ID","SHOW_OPERATION","DEPRECATED"
1150,GDA94 to WGS 84 (1),transformation,4283,4326,EPSG-Aus,1,1036,GDA94 is a realisation of WGS 84 coincident to within 1.5 metres.  This transformation has an accuracy equal to the coincidence figure.,9603,,,,EPSG,EPSG,1996-10-18 00:00:00,,1,0
1151,NZGD49 to WGS 84 (1),transformation,4272,4326,DMA-Nzl,1,1175,"For military purposes only.  Accuracy 5m, 3m and 5m in X, Y and Z axes.",9603,,,Derived at 14 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1152,Hu Tzu Shan to WGS 84 (1),transformation,4236,4326,DMA-Twn,1,1228,For military purposes.  Accuracy 15m in each axis.,9603,,,Derived at 4 stations.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1996-10-18 00:00:00,,1,0
1153,Indian 1954 to WGS 84 (1),transformation,4239,4326,DMA-Tha,1,1231,"For military purposes.  Accuracy 15m, 6m and 12m in X, Y and Z axes.",9603,,,Derived at 11 stations.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1997-04-11 00:00:00,97.06,1,0
1154,Indian 1975 to WGS 84 (1),transformation,4240,4326,DMA-Tha,1,1231,"For military purposes.  Accuracy 3m, 2m and 3m in X, Y and Z axes.",9603,,,Derived at 62 stations. Superseded by Indian 1975 to WGS 84 (2) (code 1304).,U.S. Defense Mapping Agency  TR8350.2 second edition September 1991,EPSG,1996-10-18 00:00:00,,1,0
1155,Kalianpur 1937 to WGS 84 (1),transformation,4144,4326,DMA-Bgd,1,1041,"For military purposes.  Accuracy 10m, 8m and 12m in X, Y and Z axes.",9603,,,Derived at 6 stations.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1999-10-20 00:00:00,97.235,1,0
1156,Kalianpur 1975 to WGS 84 (1),transformation,4146,4326,DMA-Ind Npl,1,2411,"For military purposes.  Accuracy 12m, 10m and 15m in X, Y and Z axes.",9603,,,Care!  DMA ellipsoid is inconsistent with EPSG ellipsoid - transformation parameter values may not be appropriate. Derived at 7 stations.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1999-10-20 00:00:00,97.235,1,0
1157,Kandawala to WGS 84 (1),transformation,4244,4326,DMA-Lka,1,1218,For military purposes.  Accuracy 20m in each axis.,9603,,,Derived at 3 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1158,Kertau to WGS 84 (1),transformation,4245,4326,DMA-Mys Sgp,1,1309,"For military purposes.  Accuracy 10m, 8m and 6m in X, Y and Z axes.",9603,,,Derived at 6 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1159,Leigon to WGS 84 (1),transformation,4250,4326,DMA-Gha,1,1104,"For military purposes.  Accuracy 2m, 3m and 2m in X, Y and Z axes.",9603,,,Derived at 8 stations.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1996-10-18 00:00:00,,1,0
1160,Liberia 1964 to WGS 84 (1),transformation,4251,4326,DMA-Lbr,1,1142,For military purposes only.  Accuracy 15m in each axis.,9603,,,Derived at 4 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1161,Luzon 1911 to WGS 84 (1),transformation,4253,4326,DMA-Phl N,1,2364,"For military purposes.  Accuracy 8m, 11m and 9m in X, Y and Z axes.",9603,,,Derived at 6 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1162,Luzon 1911 to WGS 84 (2),transformation,4253,4326,DMA-Phl Min,2,2365,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1163,M'poraloko to WGS 84 (1),transformation,4266,4326,DMA-Gab,1,1100,For military purposes only.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1996-10-18 00:00:00,,1,0
1164,Mahe 1971 to WGS 84 (1),transformation,4256,4326,DMA-Syc,1,2369,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1165,Massawa to WGS 84 (1),transformation,4262,4326,DMA-Eth,1,1089,For military purposes only.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1166,Merchich to WGS 84 (1),transformation,4261,4326,DMA-Mar,1,1166,"For military purposes.  Accuracy 5m, 3m and 3m in X, Y and Z axes.",9603,,,Derived at 9 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1167,Minna to WGS 84 (1),transformation,4263,4326,DMA-Cmr,1,1060,For military purposes only.  Accuracy 25m in each axis.,9603,,,"Derived at 2 stations.  Note: Minna is used in Nigeria, not Cameroon.",U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1996-10-18 00:00:00,,1,0
1168,Minna to WGS 84 (2),transformation,4263,4326,DMA-Nga,2,1178,"For military purposes.  Accuracy 3m, 6m and 5m in X, Y and Z axes.",9603,,,Derived at 6 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1169,Monte Mario to WGS 84 (1),transformation,4265,4326,DMA-Ita Sar,1,2339,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1170,NAD27 to WGS 84 (1),transformation,4267,4326,DMA-Carib,1,2418,"For military purposes.  Accuracy 3m, 9m and 12m in X, Y and Z axes.",9603,,,Derived at 15 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1171,NAD27 to WGS 84 (2),transformation,4267,4326,DMA-Cen Am,2,2419,"For military purposes only.  Accuracy 8m, 3m and 5m in X, Y and Z axes.",9603,,,Derived at 19 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1172,NAD27 to WGS 84 (3),transformation,4267,4326,DMA-Can,3,1061,"For military purposes only.  Accuracy 15m, 11m and 6m in X, Y and Z axes.",9603,,,Derived at 112 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1173,NAD27 to WGS 84 (4),transformation,4267,4326,DMA-Conus,4,1323,"For military purposes only.  Accuracy 5m, 5m and 6m in X, Y and Z axes.",9603,,,Derived at 405 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1174,NAD27 to WGS 84 (5),transformation,4267,4326,DMA-ConusE,5,2389,"For military purposes only.  Accuracy 5m, 5m and 8m in X, Y and Z axes.",9603,,,Derived at 129 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1175,NAD27 to WGS 84 (6),transformation,4267,4326,DMA-ConusW,6,2390,"For military purposes only.  Accuracy 5m, 3m and 3m in X, Y and Z axes.",9603,,,Derived at 276 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1176,NAD27 to WGS 84 (7),transformation,4267,4326,DMA-USA AK,7,2412,"For military purposes only.  Accuracy 5m, 9m and 5m in X, Y and Z axes.",9603,,,Derived at 47 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1177,NAD27 to WGS 84 (8),transformation,4267,4326,DMA-Bha xSalv,8,2413,"For military purposes.  Accuracy 5m, 3m and 5m in X, Y and Z axes.",9603,,,Derived at 11 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1178,NAD27 to WGS 84 (9),transformation,4267,4326,DMA-Bha Salv,9,2414,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1179,NAD27 to WGS 84 (10),transformation,4267,4326,DMA-Can AB BC,10,2384,"For military purposes only.  Accuracy 8m, 8m and 6m in X, Y and Z axes.",9603,,,Derived at 25 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1180,NAD27 to WGS 84 (11),transformation,4267,4326,DMA-Can MN ON,11,2415,"For military purposes only.  Accuracy 9m, 5m and 5m in X, Y and Z axes.",9603,,,Derived at 25 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1181,NAD27 to WGS 84 (12),transformation,4267,4326,DMA-Can E,12,2416,"For military purposes only.  Accuracy 6m, 6m and 3m in X, Y and Z axes.",9603,,,Derived at 37 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1182,NAD27 to WGS 84 (13),transformation,4267,4326,DMA-Can NWT,13,2410,"For military purposes only.  Accuracy 5m, 5m and 3m in X, Y and Z axes.",9603,,,Derived at 17 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1183,NAD27 to WGS 84 (14),transformation,4267,4326,DMA-Can Yuk,14,2417,"For military purposes only.  Accuracy 5m, 8m and 3m in X, Y and Z axes.",9603,,,Derived at 8 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1184,NAD27 to WGS 84 (15),transformation,4267,4326,DMA-Pan,15,2385,For military purposes.  Accuracy 20m in each axis.,9603,,,Derived at 3 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1185,NAD27 to WGS 84 (16),transformation,4267,4326,DMA-Cuba,16,1077,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1186,NAD27 to WGS 84 (17),transformation,4267,4326,DMA-Grl,17,2386,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 2 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1187,NAD27 to WGS 84 (18),transformation,4267,4326,DMA-Mex,18,1160,"For military purposes only.  Accuracy 8m, 6m and 6m in X, Y and Z axes.",9603,,,Derived at 22 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1188,NAD83 to WGS 84 (1),transformation,4269,4326,DMA-N Am,1,1325,Accuracy 2m in each axis.,9603,,,Derived at 312 stations.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1996-10-18 00:00:00,97.06,1,0
1189,Nahrwan 1967 to WGS 84 (1),transformation,4270,4326,DMA-Omn Mas,1,2391,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 2 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1190,Nahrwan 1967 to WGS 84 (2),transformation,4270,4326,DMA-Sau,2,1206,For military purposes.  Accuracy 20m in each axis.,9603,,,Derived at 3 stations.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1996-10-18 00:00:00,,1,0
1191,Nahrwan 1967 to WGS 84 (3),transformation,4270,4326,DMA-UAE,3,1243,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 2 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1192,Naparima 1972 to WGS 84 (1),transformation,4271,4326,DMA-Tto,1,1235,For military purposes only.,9603,,,CAUTION: EPSG believes that these parameter values include a blunder and that if NIMA transformation parameters are to be used the 1987 version (EPSG code 1307) be used.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1998-06-30 00:00:00,98.102,1,0
1193,NTF to WGS 84 (1),transformation,4275,4326,IGN-Fra,1,1096,For applications to an accuracy of 2 metres.,9603,,,,IGN technical report RT/G 14; January 1988.,EPSG,1996-10-18 00:00:00,,1,0
1195,OSGB 1936 to WGS 84 (1),transformation,4277,4326,DMA-Gbr,1,1264,"For military purposes only.  Accuracy 10m, 10m and 15m in X, Y and Z axes.",9603,,,Derived at 38 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1196,OSGB 1936 to WGS 84 (2),transformation,4277,4326,DMA-Gbr Eng,2,2395,"For military purposes only.  Accuracy 5m, 5m and 6m in X, Y and Z axes.",9603,,,Derived at 24 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1197,OSGB 1936 to WGS 84 (3),transformation,4277,4326,DMA-Gbr E&W,3,2396,"For military purposes only.  Accuracy 10m, 10m and 15m in X, Y and Z axes.",9603,,,Derived at 25 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1198,OSGB 1936 to WGS 84 (4),transformation,4277,4326,DMA-Gbr Sco,4,2397,For military purposes only.  Accuracy 10m in each axis.,9603,,,Derived at 13 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1199,OSGB 1936 to WGS 84 (5),transformation,4277,4326,DMA-Gbr Wal,5,2398,For military purposes only.  Accuracy 20m in each axis.,9603,,,Derived at 3 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1200,Pointe Noire to WGS 84 (1),transformation,4282,4326,DMA-Cog,1,1072,For military purposes only.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1996-10-18 00:00:00,,1,0
1201,PSAD56 to WGS 84 (1),transformation,4248,4326,DMA-mean,1,2399,"For military purposes only.  Accuracy 17m, 27m and 27m in X, Y and Z axes.",9603,,,Derived at 63 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1202,PSAD56 to WGS 84 (2),transformation,4248,4326,DMA-Bol,2,1049,"For military purposes only.  Accuracy 5m, 11m and 14m in X, Y and Z axes.",9603,,,Derived at 5 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1203,PSAD56 to WGS 84 (3),transformation,4248,4326,DMA-Chl N,3,2402,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1204,PSAD56 to WGS 84 (4),transformation,4248,4326,DMA-Chl S,4,2403,For military purposes.  Accuracy 20m in each axis.,9603,,,Derived at 3 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1205,PSAD56 to WGS 84 (5),transformation,4248,4326,DMA-Col,5,1070,For military purposes.  Accuracy 15m in each axis.,9603,,,Derived at 4 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1206,PSAD56 to WGS 84 (6),transformation,4248,4326,DMA-Ecu,6,1085,"For military purposes.  Accuracy 3m, 5m and 3m in X, Y and Z axes.",9603,,,Derived at 11 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1207,PSAD56 to WGS 84 (7),transformation,4248,4326,DMA-Guy,7,1114,"For military purposes.  Accuracy 6m, 14m and 5m in X, Y and Z axes.",9603,,,Derived at 9 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1208,PSAD56 to WGS 84 (8),transformation,4248,4326,DMA-Per,8,1189,"For military purposes only.  Accuracy 6m, 8m and 12m in X, Y and Z axes.",9603,,,Derived at 6 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1209,PSAD56 to WGS 84 (9),transformation,4248,4326,DMA-Ven,9,1251,"For military purposes only.  Accuracy 9m, 14m and 15m in X, Y and Z axes.",9603,,,Derived at 24 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1211,Qornoq to WGS 84 (1),transformation,4287,4326,DMA-Grl S,1,2407,"For military purposes.  Accuracy 25m, 25m and 32m in X, Y and Z axes.",9603,,,Derived at 2 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1212,SAD69 to WGS 84 (1),transformation,4291,4326,DMA-mean,1,1341,"For military purposes only.  Accuracy 15m, 6m and 9m in X, Y and Z axes.",9603,,,Derived at 84 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1213,SAD69 to WGS 84 (2),transformation,4291,4326,DMA-Arg,2,1033,For military purposes only.  Accuracy 5m in each axis.,9603,,,Derived at 10 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1214,SAD69 to WGS 84 (3),transformation,4291,4326,DMA-Bol,3,1049,For military purposes.  Accuracy 15m in each axis.,9603,,,Derived at 4 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1215,SAD69 to WGS 84 (4),transformation,4291,4326,DMA-Bra,4,1053,"For military purposes only.  Accuracy 3m, 5m and 5m in X, Y and Z axes.",9603,,,Derived at 22 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1216,SAD69 to WGS 84 (5),transformation,4291,4326,DMA-Chile,5,1066,"For military purposes only.  Accuracy 15m, 8m and 11m in X, Y and Z axes.",9603,,,Derived at 9 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1217,SAD69 to WGS 84 (6),transformation,4291,4326,DMA-Col,6,1070,"For military purposes only.  Accuracy 6m, 6m and 5m in X, Y and Z axes.",9603,,,Derived at 7 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1218,SAD69 to WGS 84 (7),transformation,4291,4326,DMA-Ecu,7,1085,For military purposes.  Accuracy 3m in each axis.,9603,,,Derived at 11 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1219,SAD69 to WGS 84 (8),transformation,4291,4326,DMA-Ecu Gal,8,2356,For military purposes.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1220,SAD69 to WGS 84 (9),transformation,4291,4326,DMA-Guy,9,1114,"For military purposes only.  Accuracy 9m, 5m and 5m in X, Y and Z axes.",9603,,,Derived at 5 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1221,SAD69 to WGS 84 (10),transformation,4291,4326,DMA-Pgy,10,1188,For military purposes.  Accuracy 15m in each axis.,9603,,,Derived at 4 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1222,SAD69 to WGS 84 (11),transformation,4291,4326,DMA-Peru,11,1189,For military purposes.  Accuracy 5m in each axis.,9603,,,Derived at 6 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1223,SAD69 to WGS 84 (12),transformation,4291,4326,DMA-Tto,12,1235,For military purposes only.  Accuracy 25m in each axis.,9603,,,Derived at 1 station.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1224,SAD69 to WGS 84 (13),transformation,4291,4326,DMA-Ven,13,1251,"For military purposes only.  Accuracy 3m, 6m and 3m in X, Y and Z axes.",9603,,,Derived at 5 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1225,Sapper Hill 1943 to WGS 84 (1),transformation,4292,4326,DMA-Flk E,1,2355,For military purposes.  Accuracy 1m in each axis.,9603,,,Derived at 5 stations.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1996-10-18 00:00:00,,1,0
1226,Schwarzeck to WGS 84 (1),transformation,4293,4326,DMA-Nam,1,1169,For military purposes only.  Accuracy 20m in each axis.,9603,,,Derived at 3 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1227,Tananarive to WGS 84 (1),transformation,4297,4326,DMA-Mdg,1,1149,For military purposes.,9603,,,Accuracy estimate not available.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1228,Timbalai 1948 to WGS 84 (1),transformation,4298,4326,DMA-Borneo,1,1362,"For military purposes.  Accuracy 10m, 10m and 12m in X, Y and Z axes.",9603,,,Derived at 8 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,0
1229,TM65 to WGS 84 (1),transformation,4299,4326,DMA-Ire,1,1305,For military purposes only.  Accuracy 3m in each axis.,9603,,,Derived at 7 stations.,U.S. Defense Mapping Agency  TR8350.2 December 1987.,EPSG,1996-10-18 00:00:00,,1,1
1230,Tokyo to WGS 84 (1),transformation,4301,4326,DMA-Jpn Kor,1,2409,"For military purposes only.  Accuracy 20m, 5m and 20m in X, Y and Z axes.",9603,,,Derived at 31 stations.,U.S. Defense Mapping Agency  TR8350.2 revision of August 1993.,EPSG,1996-10-18 00:00:00,97.06,1,0
