"COORD_OP_CODE","COORD_OP_METHOD_CODE","PARAMETER_CODE","PARAMETER_VALUE","PARAM_VALUE_FILE_REF","UOM_CODE"
1201,9603,8605,-288.0,,9001
1201,9603,8606,175.0,,9001
1201,9603,8607,-376.0,,9001
1202,9603,8605,-270.0,,9001
1202,9603,8606,188.0,,9001
1202,9603,8607,-388.0,,9001
1203,9603,8605,-270.0,,9001
1203,9603,8606,183.0,,9001
1203,9603,8607,-390.0,,9001
1204,9603,8605,-305.0,,9001
1204,9603,8606,243.0,,9001
1204,9603,8607,-442.0,,9001
1205,9603,8605,-282.0,,9001
1205,9603,8606,169.0,,9001
1205,9603,8607,-371.0,,9001
1206,9603,8605,-278.0,,9001
1206,9603,8606,171.0,,9001
1206,9603,8607,-367.0,,9001
1207,9603,8605,-298.0,,9001
1207,9603,8606,159.0,,9001
1207,9603,8607,-369.0,,9001
1208,9603,8605,-279.0,,9001
1208,9603,8606,175.0,,9001
1208,9603,8607,-379.0,,9001
1209,9603,8605,-295.0,,9001
1209,9603,8606,173.0,,9001
1209,9603,8607,-371.0,,9001
1211,9603,8605,164.0,,9001
1211,9603,8606,138.0,,9001
1211,9603,8607,-189.0,,9001
1212,9603,8605,-57.0,,9001
1212,9603,8606,1.0,,9001
1212,9603,8607,-41.0,,9001
1213,9603,8605,-62.0,,9001
1213,9603,8606,-1.0,,9001
1213,9603,8607,-37.0,,9001
1214,9603,8605,-61.0,,9001
1214,9603,8606,2.0,,9001
1214,9603,8607,-48.0,,9001
1215,9603,8605,-60.0,,9001
1215,9603,8606,-2.0,,9001
1215,9603,8607,-41.0,,9001
1216,9603,8605,-75.0,,9001
1216,9603,8606,-1.0,,9001
1216,9603,8607,-44.0,,9001
1217,9603,8605,-44.0,,9001
1217,9603,8606,6.0,,9001
1217,9603,8607,-36.0,,9001
1218,9603,8605,-48.0,,9001
1218,9603,8606,3.0,,9001
1218,9603,8607,-44.0,,9001
1219,9603,8605,-47.0,,9001
1219,9603,8606,26.0,,9001
1219,9603,8607,-42.0,,9001
1220,9603,8605,-53.0,,9001
1220,9603,8606,3.0,,9001
1220,9603,8607,-47.0,,9001
1221,9603,8605,-61.0,,9001
1221,9603,8606,2.0,,9001
1221,9603,8607,-33.0,,9001
1222,9603,8605,-58.0,,9001
1222,9603,8606,0.0,,9001
1222,9603,8607,-44.0,,9001
1223,9603,8605,-45.0,,9001
1223,9603,8606,12.0,,9001
1223,9603,8607,-33.0,,9001
1224,9603,8605,-45.0,,9001
1224,9603,8606,8.0,,9001
1224,9603,8607,-33.0,,9001
1225,9603,8605,-355.0,,9001
1225,9603,8606,21.0,,9001
1225,9603,8607,72.0,,9001
1226,9603,8605,616.0,,9001
1226,9603,8606,97.0,,9001
1226,9603,8607,-251.0,,9001
1227,9603,8605,-189.0,,9001
1227,9603,8606,-242.0,,9001
1227,9603,8607,-91.0,,9001
1228,9603,8605,-679.0,,9001
1228,9603,8606,669.0,,9001
1228,9603,8607,-48.0,,9001
1229,9603,8605,506.0,,9001
1229,9603,8606,-122.0,,9001
1229,9603,8607,611.0,,9001
1230,9603,8605,-148.0,,9001
1230,9603,8606,507.0,,9001
1230,9603,8607,685.0,,9001
1231,9603,8605,-148.0,,9001
1231,9603,8606,507.0,,9001
1231,9603,8607,685.0,,9001
1232,9603,8605,-146.0,,9001
1232,9603,8606,507.0,,9001
1232,9603,8607,687.0,,9001
1233,9603,8605,-158.0,,9001
1233,9603,8606,507.0,,9001
1233,9603,8607,676.0,,9001
1234,9603,8605,-155.0,,9001
1234,9603,8606,171.0,,9001
1234,9603,8607,37.0,,9001
1235,9603,8605,-265.0,,9001
1235,9603,8606,120.0,,9001
1235,9603,8607,-358.0,,9001
1236,9607,8605,-116.0,,9001
1236,9607,8606,-50.47,,9001
1236,9607,8607,141.69,,9001
1236,9607,8608,-0.23,,9104
1236,9607,8609,-0.39,,9104
1236,9607,8610,-0.344,,9104
1236,9607,8611,0.0983,,9202
1237,9606,8605,0.0,,9001
1237,9606,8606,0.0,,9001
1237,9606,8607,4.5,,9001
1237,9606,8608,0.0,,9104
1237,9606,8609,0.0,,9104
1237,9606,8610,0.554,,9104
1237,9606,8611,0.2263,,9202
1238,9606,8605,0.0,,9001
1238,9606,8606,0.0,,9001
1238,9606,8607,4.5,,9001
1238,9606,8608,0.0,,9104
1238,9606,8609,0.0,,9104
1238,9606,8610,0.554,,9104
1238,9606,8611,0.219,,9202
1239,9606,8605,0.0,,9001
1239,9606,8606,0.0,,9001
1239,9606,8607,-2.6,,9001
1239,9606,8608,0.0,,9104
1239,9606,8609,0.0,,9104
1239,9606,8610,0.26,,9104
1239,9606,8611,-0.6063,,9202
1240,9606,8605,0.0,,9001
1240,9606,8606,0.0,,9001
1240,9606,8607,1.9,,9001
1240,9606,8608,0.0,,9104
1240,9606,8609,0.0,,9104
1240,9606,8610,0.814,,9104
1240,9606,8611,-0.38,,9202
1241,9613,8657,,conus.las,
1241,9613,8658,,conus.los,
1243,9613,8657,,alaska.las,
1243,9613,8658,,alaska.los,
1245,9603,8605,-112.0,,9001
1245,9603,8606,-77.0,,9001
1245,9603,8607,-145.0,,9001
1246,9603,8605,-333.0,,9001
1246,9603,8606,-222.0,,9001
1246,9603,8607,114.0,,9001
1247,9603,8605,283.0,,9001
1247,9603,8606,682.0,,9001
1247,9603,8607,231.0,,9001
1248,9603,8605,-24.0,,9001
1248,9603,8606,-15.0,,9001
1248,9603,8607,5.0,,9001
1249,9603,8605,-2.0,,9001
1249,9603,8606,152.0,,9001
1249,9603,8607,149.0,,9001
1250,9603,8605,2.0,,9001
1250,9603,8606,204.0,,9001
1250,9603,8607,105.0,,9001
1251,9603,8605,-2.0,,9001
1251,9603,8606,0.0,,9001
1251,9603,8607,4.0,,9001
1252,9603,8605,1.0,,9001
1252,9603,8606,1.0,,9001
1252,9603,8607,-1.0,,9001
1253,9603,8605,-186.0,,9001
1253,9603,8606,-93.0,,9001
1253,9603,8607,310.0,,9001
1254,9603,8605,28.0,,9001
1254,9603,8606,-130.0,,9001
1254,9603,8607,-95.0,,9001
1255,9603,8605,-123.0,,9001
1255,9603,8606,-206.0,,9001
1255,9603,8607,219.0,,9001
1256,9603,8605,-346.0,,9001
1256,9603,8606,-1.0,,9001
1256,9603,8607,224.0,,9001
1258,9601,8602,-74.04513,,9110
1259,9601,8602,-9.0754862,,9110
1260,9601,8602,106.482779,,9110
1261,9601,8602,-17.4,,9110
1262,9601,8602,12.27084,,9110
1263,9601,8602,106.482779,,9110
1264,9601,8602,4.220471,,9110
1265,9601,8602,2.5969213,,9105
1266,9601,8602,2.5969213,,9105
1268,9601,8602,106.482779,,9110
1269,9601,8602,18.03298,,9110
1270,9601,8602,23.4258815,,9110
1271,9603,8605,615.64,,9001
1271,9603,8606,102.08,,9001
1271,9603,8607,-255.81,,9001
1272,9603,8605,-199.87,,9001
1272,9603,8606,74.79,,9001
1272,9603,8607,246.62,,9001
1273,9607,8605,-56.0,,9001
1273,9607,8606,75.77,,9001
1273,9607,8607,15.31,,9001
1273,9607,8608,-0.37,,9104
1273,9607,8609,-0.2,,9104
1273,9607,8610,-0.21,,9104
1273,9607,8611,-1.01,,9202
1274,9607,8605,-40.595,,9001
1274,9607,8606,-18.55,,9001
1274,9607,8607,-69.339,,9001
1274,9607,8608,-2.508,,9104
1274,9607,8609,-1.832,,9104
1274,9607,8610,2.611,,9104
1274,9607,8611,-4.299,,9202
1275,9603,8605,-84.0,,9001
1275,9603,8606,-97.0,,9001
1275,9603,8607,-117.0,,9001
1276,9603,8605,-84.0,,9001
1276,9603,8606,37.0,,9001
1276,9603,8607,437.0,,9001
1277,9603,8605,-168.0,,9001
1277,9603,8606,-72.0,,9001
1277,9603,8607,314.0,,9001
1278,9603,8605,-127.8,,9001
1278,9603,8606,-52.3,,9001
1278,9603,8607,152.9,,9001
1279,9603,8605,-128.5,,9001
1279,9603,8606,-53.0,,9001
1279,9603,8607,153.4,,9001
1280,9607,8605,-117.763,,9001
1280,9607,8606,-51.51,,9001
1280,9607,8607,139.061,,9001
1280,9607,8608,-0.292,,9104
1280,9607,8609,-0.443,,9104
1280,9607,8610,-0.277,,9104
1280,9607,8611,-0.191,,9202
1282,9603,8605,-404.78,,9001
1282,9603,8606,685.68,,9001
1282,9603,8607,45.47,,9001
1283,9603,8605,0.0,,9001
1283,9603,8606,0.0,,9001
1283,9603,8607,0.0,,9001
1284,9603,8605,-157.0,,9001
1284,9603,8606,-2.0,,9001
1284,9603,8607,-299.0,,9001
1285,9603,8605,-175.0,,9001
1285,9603,8606,-23.0,,9001
1285,9603,8607,-303.0,,9001
1286,9603,8605,-403.0,,9001
1286,9603,8606,684.0,,9001
1286,9603,8607,41.0,,9001
1287,9603,8605,28.0,,9001
1287,9603,8606,-121.0,,9001
1287,9603,8607,-77.0,,9001
1288,9603,8605,23.0,,9001
1288,9603,8606,-124.0,,9001
1288,9603,8607,-82.0,,9001
1289,9603,8605,26.0,,9001
1289,9603,8606,-121.0,,9001
1289,9603,8607,-78.0,,9001
1290,9603,8605,24.0,,9001
1290,9603,8606,-124.0,,9001
1290,9603,8607,-82.0,,9001
1291,9603,8605,15.0,,9001
1291,9603,8606,-130.0,,9001
1291,9603,8607,-84.0,,9001
1292,9603,8605,24.0,,9001
1292,9603,8606,-130.0,,9001
1292,9603,8607,-92.0,,9001
1293,9603,8605,28.0,,9001
1293,9603,8606,-121.0,,9001
1293,9603,8607,-77.0,,9001
1294,9603,8605,-73.0,,9001
1294,9603,8606,-247.0,,9001
1294,9603,8607,227.0,,9001
1296,9603,8605,-61.702,,9001
1296,9603,8606,284.488,,9001
1296,9603,8607,472.052,,9001
1297,9607,8605,-115.064,,9001
1297,9607,8606,-87.39,,9001
1297,9607,8607,-101.716,,9001
1297,9607,8608,0.058,,9104
1297,9607,8609,-4.001,,9104
1297,9607,8610,2.062,,9104
1297,9607,8611,9.366,,9202
1298,9607,8605,-82.875,,9001
1298,9607,8606,-57.097,,9001
1298,9607,8607,-156.768,,9001
1298,9607,8608,2.158,,9104
1298,9607,8609,-1.524,,9104
1298,9607,8610,0.982,,9104
1298,9607,8611,-0.359,,9202
1299,9607,8605,-138.527,,9001
1299,9607,8606,-91.999,,9001
1299,9607,8607,-114.591,,9001
1299,9607,8608,0.14,,9104
1299,9607,8609,-3.363,,9104
1299,9607,8610,2.217,,9104
1299,9607,8611,11.748,,9202
1300,9607,8605,-73.472,,9001
1300,9607,8606,-51.66,,9001
1300,9607,8607,-112.482,,9001
1300,9607,8608,-0.953,,9104
1300,9607,8609,-4.6,,9104
1300,9607,8610,2.368,,9104
1300,9607,8611,0.586,,9202
1301,9607,8605,219.315,,9001
1301,9607,8606,168.975,,9001
1301,9607,8607,-166.145,,9001
1301,9607,8608,-0.198,,9104
1301,9607,8609,-5.926,,9104
1301,9607,8610,2.356,,9104
1301,9607,8611,-57.104,,9202
1302,9607,8605,0.0,,9001
1302,9607,8606,0.0,,9001
1302,9607,8607,0.0,,9001
1302,9607,8608,0.0,,9104
1302,9607,8609,0.0,,9104
1302,9607,8610,0.0,,9104
1302,9607,8611,0.0,,9202
1303,9606,8605,43.822,,9001
1303,9606,8606,-108.842,,9001
1303,9606,8607,-119.585,,9001
1303,9606,8608,1.455,,9104
1303,9606,8609,-0.761,,9104
1303,9606,8610,0.737,,9104
1303,9606,8611,0.549,,9202
1304,9603,8605,210.0,,9001
1304,9603,8606,814.0,,9001
1304,9603,8607,289.0,,9001
1305,9603,8605,-147.0,,9001
1305,9603,8606,506.0,,9001
1305,9603,8607,687.0,,9001
1306,9603,8605,682.0,,9001
1306,9603,8606,-203.0,,9001
1306,9603,8607,480.0,,9001
1307,9603,8605,-2.0,,9001
1307,9603,8606,374.0,,9001
1307,9603,8607,172.0,,9001
1308,9607,8605,-0.9738,,9001
1308,9607,8606,1.9453,,9001
1308,9607,8607,0.5486,,9001
1308,9607,8608,-0.00000013357,,9101
1308,9607,8609,-0.00000004872,,9101
1308,9607,8610,-0.00000005507,,9101
1308,9607,8611,0.0,,9202
1309,9607,8605,582.0,,9001
1309,9607,8606,105.0,,9001
1309,9607,8607,414.0,,9001
1309,9607,8608,-1.04,,9104
1309,9607,8609,-0.35,,9104
1309,9607,8610,3.08,,9104
1309,9607,8611,8.3,,9202
1310,9607,8605,24.0,,9001
1310,9607,8606,-123.0,,9001
1310,9607,8607,-94.0,,9001
1310,9607,8608,-0.02,,9104
1310,9607,8609,0.25,,9104
1310,9607,8610,0.13,,9104
1310,9607,8611,1.1,,9202
1311,9606,8605,-89.5,,9001
1311,9606,8606,-93.8,,9001
1311,9606,8607,-123.1,,9001
1311,9606,8608,0.0,,9104
1311,9606,8609,0.0,,9104
1311,9606,8610,-0.156,,9104
1311,9606,8611,1.2,,9202
1312,9614,8656,,NTv1_0.gsb,
1313,9615,8656,,NTv2_0.gsb,
1314,9606,8605,446.448,,9001
1314,9606,8606,-125.157,,9001
1314,9606,8607,542.06,,9001
1314,9606,8608,0.15,,9104
1314,9606,8609,0.247,,9104
1314,9606,8610,0.842,,9104
1314,9606,8611,-20.489,,9202
1315,9606,8605,535.948,,9001
1315,9606,8606,-31.357,,9001
1315,9606,8607,665.16,,9001
1315,9606,8608,0.15,,9104
1315,9606,8609,0.247,,9104
1315,9606,8610,0.998,,9104
1315,9606,8611,-21.689,,9202
1316,9603,8605,-70.9,,9001
1316,9603,8606,-151.8,,9001
1316,9603,8607,-41.4,,9001
1317,9603,8605,-37.2,,9001
1317,9603,8606,-370.6,,9001
1317,9603,8607,-228.5,,9001
1318,9603,8605,-42.01,,9001
1318,9603,8606,-332.21,,9001
1318,9603,8607,-229.75,,9001
1319,9603,8605,-40.0,,9001
1319,9603,8606,-354.0,,9001
1319,9603,8607,-224.0,,9001
1320,9606,8605,-37.2,,9001
1320,9606,8606,-370.6,,9001
1320,9606,8607,-224.0,,9001
1320,9606,8608,0.0,,9104
1320,9606,8609,0.0,,9104
1320,9606,8610,0.554,,9104
1320,9606,8611,0.219,,9202
1321,9603,8605,-41.8,,9001
1321,9603,8606,-342.2,,9001
1321,9603,8607,-228.2,,9001
1322,9603,8605,-55.5,,9001
1322,9603,8606,-348.0,,9001
1322,9603,8607,-229.2,,9001
1323,9603,8605,-43.0,,9001
1323,9603,8606,-337.0,,9001
1323,9603,8607,-233.0,,9001
1324,9603,8605,-48.0,,9001
1324,9603,8606,-345.0,,9001
1324,9603,8607,-231.0,,9001
1325,9603,8605,-48.6,,9001
1325,9603,8606,-345.1,,9001
1325,9603,8607,-230.8,,9001
1326,9606,8605,-41.057,,9001
1326,9606,8606,-374.564,,9001
1326,9606,8607,-226.287,,9001
1326,9606,8608,0.0,,9104
1326,9606,8609,0.0,,9104
1326,9606,8610,0.554,,9104
1326,9606,8611,0.219,,9202
1327,9603,8605,-50.9,,9001
1327,9603,8606,-347.6,,9001
1327,9603,8607,-231.0,,9001
1328,9603,8605,0.0,,9001
1328,9603,8606,0.0,,9001
1328,9603,8607,0.0,,9001
1329,9603,8605,-252.95,,9001
1329,9603,8606,-4.11,,9001
1329,9603,8607,-96.38,,9001
1330,9603,8605,-252.95,,9001
1330,9603,8606,-4.11,,9001
1330,9603,8607,-96.38,,9001
1331,9607,8605,0.0,,9001
1331,9607,8606,0.0,,9001
1331,9607,8607,0.0,,9001
1331,9607,8608,0.0,,9104
1331,9607,8609,0.0,,9104
1331,9607,8610,0.0,,9104
1331,9607,8611,0.0,,9202
1332,9607,8605,21.53219,,9001
1332,9607,8606,-97.00027,,9001
1332,9607,8607,-60.74046,,9001
1332,9607,8608,-0.99548,,9104
1332,9607,8609,-0.58147,,9104
1332,9607,8610,-0.2418,,9104
1332,9607,8611,-4.5981,,9202
1333,9607,8605,0.055,,9001
1333,9607,8606,-0.541,,9001
1333,9607,8607,-0.185,,9001
1333,9607,8608,-0.0183,,9104
1333,9607,8609,0.0003,,9104
1333,9607,8610,0.007,,9104
1333,9607,8611,-0.014,,9202
1334,9607,8605,21.58719,,9001
1334,9607,8606,-97.54127,,9001
1334,9607,8607,-60.92546,,9001
1334,9607,8608,-1.01378,,9104
1334,9607,8609,-0.58117,,9104
1334,9607,8610,-0.2348,,9104
1334,9607,8611,-4.6121,,9202
1335,9618,8601,7.92,,9108
1335,9618,8602,-13.88,,9104
1335,9618,8604,26.1,,9001
1336,9618,8601,7.94,,9104
1336,9618,8602,-13.97,,9104
1336,9618,8604,26.9,,9001
1337,9618,8601,8.1,,9104
1337,9618,8602,-13.81,,9104
1337,9618,8604,27.2,,9001
1338,9618,8601,8.15,,9104
1338,9618,8602,-13.95,,9104
1338,9618,8604,28.4,,9001
1339,9618,8601,8.37,,9104
1339,9618,8602,-13.65,,9104
1339,9618,8604,29.0,,9001
1340,9618,8601,8.44,,9104
1340,9618,8602,-13.87,,9104
1340,9618,8604,30.9,,9001
1341,9618,8601,8.61,,9104
1341,9618,8602,-14.08,,9104
1341,9618,8604,30.7,,9001
1342,9618,8601,8.73,,9104
1342,9618,8602,-14.3,,9104
1342,9618,8604,30.9,,9001
1343,9618,8601,8.63,,9104
1343,9618,8602,-13.49,,9104
1343,9618,8604,30.9,,9001
1344,9618,8601,8.71,,9104
1344,9618,8602,-13.73,,9104
1344,9618,8604,31.6,,9001
1345,9618,8601,8.84,,9104
1345,9618,8602,-14.03,,9104
1345,9618,8604,31.2,,9001
1346,9618,8601,8.98,,9104
1346,9618,8602,-14.33,,9104
1346,9618,8604,32.5,,9001
1347,9618,8601,9.1,,9104
1347,9618,8602,-14.56,,9104
1347,9618,8604,32.6,,9001
1348,9618,8601,8.79,,9104
1348,9618,8602,-13.0,,9104
1348,9618,8604,33.3,,9001
1349,9618,8601,8.84,,9104
1349,9618,8602,-13.31,,9104
1349,9618,8604,31.4,,9001
1350,9618,8601,8.98,,9104
1350,9618,8602,-13.59,,9104
1350,9618,8604,30.9,,9001
1351,9618,8601,9.1,,9104
1351,9618,8602,-13.91,,9104
1351,9618,8604,29.3,,9001
1352,9618,8601,9.17,,9104
1352,9618,8602,-14.27,,9104
1352,9618,8604,31.3,,9001
1353,9618,8601,9.23,,9104
1353,9618,8602,-14.52,,9104
1353,9618,8604,31.4,,9001
1354,9618,8601,8.9,,9104
1354,9618,8602,-12.68,,9104
1354,9618,8604,34.4,,9001
1355,9618,8601,8.99,,9104
1355,9618,8602,-12.8,,9104
1355,9618,8604,34.2,,9001
1356,9618,8601,9.0,,9104
1356,9618,8602,-13.07,,9104
1356,9618,8604,31.7,,9001
1357,9618,8601,9.21,,9104
1357,9618,8602,-13.51,,9104
1357,9618,8604,27.5,,9001
1358,9618,8601,9.33,,9104
1358,9618,8602,-13.66,,9104
1358,9618,8604,23.8,,9001
1359,9618,8601,9.25,,9104
1359,9618,8602,-12.72,,9104
1359,9618,8604,34.2,,9001
1360,9618,8601,9.39,,9104
1360,9618,8602,-12.91,,9104
1360,9618,8604,31.8,,9001
1361,9618,8601,9.55,,9104
1361,9618,8602,-12.63,,9104
1361,9618,8604,35.6,,9001
1362,9618,8601,9.62,,9104
1362,9618,8602,-12.82,,9104
1362,9618,8604,34.7,,9001
1363,9618,8601,9.81,,9104
1363,9618,8602,-12.29,,9104
1363,9618,8604,36.6,,9001
1364,9618,8601,9.81,,9104
1364,9618,8602,-12.45,,9104
1364,9618,8604,37.5,,9001
1365,9618,8601,9.92,,9104
1365,9618,8602,-12.79,,9104
1365,9618,8604,38.3,,9001
1366,9618,8601,9.91,,9104
1366,9618,8602,-12.21,,9104
1366,9618,8604,36.6,,9001
1367,9618,8601,10.08,,9104
1367,9618,8602,-12.35,,9104
1367,9618,8604,39.0,,9001
1368,9618,8601,10.19,,9104
1368,9618,8602,-12.74,,9104
1368,9618,8604,40.3,,9001
1369,9618,8601,10.29,,9104
1369,9618,8602,-12.13,,9104
1369,9618,8604,38.5,,9001
1370,9618,8601,10.33,,9104
1370,9618,8602,-12.27,,9104
1370,9618,8604,40.1,,9001
1371,9618,8601,10.45,,9104
1371,9618,8602,-12.61,,9104
1371,9618,8604,41.7,,9001
1372,9618,8601,10.54,,9104
1372,9618,8602,-11.96,,9104
1372,9618,8604,39.1,,9001
1373,9618,8601,10.65,,9104
1373,9618,8602,-12.27,,9104
1373,9618,8604,41.7,,9001
1374,9618,8601,10.67,,9104
1374,9618,8602,-12.5,,9104
1374,9618,8604,41.1,,9001
1375,9618,8601,10.67,,9104
1375,9618,8602,-10.86,,9104
1375,9618,8604,38.5,,9001
1376,9618,8601,10.68,,9104
1376,9618,8602,-10.97,,9104
1376,9618,8604,36.0,,9001
1377,9618,8601,10.8,,9104
1377,9618,8602,-11.53,,9104
1377,9618,8604,39.7,,9001
1378,9618,8601,10.8,,9104
1378,9618,8602,-11.73,,9104
1378,9618,8604,40.9,,9001
1379,9618,8601,10.92,,9104
1379,9618,8602,-12.16,,9104
1379,9618,8604,42.3,,9001
1380,9618,8601,11.0,,9104
1380,9618,8602,-12.25,,9104
1380,9618,8604,41.2,,9001
1381,9618,8601,10.83,,9104
1381,9618,8602,-10.77,,9104
1381,9618,8604,36.2,,9001
1382,9618,8601,10.95,,9104
1382,9618,8602,-11.0,,9104
1382,9618,8604,38.7,,9001
1383,9618,8601,10.97,,9104
1383,9618,8602,-11.34,,9104
1383,9618,8604,40.8,,9001
1384,9618,8601,11.04,,9104
1384,9618,8602,-11.69,,9104
1384,9618,8604,43.3,,9001
1385,9618,8601,11.17,,9104
1385,9618,8602,-12.05,,9104
1385,9618,8604,42.6,,9001
1386,9618,8601,11.11,,9104
1386,9618,8602,-10.59,,9104
1386,9618,8604,37.3,,9001
1387,9618,8601,11.16,,9104
1387,9618,8602,-10.97,,9104
1387,9618,8604,40.3,,9001
1388,9618,8601,11.29,,9104
1388,9618,8602,-11.23,,9104
1388,9618,8604,42.4,,9001
1389,9618,8601,11.36,,9104
1389,9618,8602,-11.59,,9104
1389,9618,8604,42.5,,9001
1390,9618,8601,11.44,,9104
1390,9618,8602,-11.88,,9104
1390,9618,8604,40.3,,9001
1391,9618,8601,11.27,,9104
1391,9618,8602,-9.31,,9104
1391,9618,8604,30.9,,9001
1392,9618,8601,11.33,,9104
1392,9618,8602,-9.52,,9104
1392,9618,8604,33.8,,9001
1393,9618,8601,11.38,,9104
1393,9618,8602,-9.86,,9104
1393,9618,8604,34.9,,9001
1394,9618,8601,11.41,,9104
1394,9618,8602,-10.14,,9104
1394,9618,8604,35.7,,9001
1395,9618,8601,11.39,,9104
1395,9618,8602,-10.52,,9104
1395,9618,8604,37.5,,9001
1396,9618,8601,11.49,,9104
1396,9618,8602,-10.83,,9104
1396,9618,8604,39.3,,9001
1397,9618,8601,11.58,,9104
1397,9618,8602,-11.21,,9104
1397,9618,8604,41.7,,9001
1398,9618,8601,11.65,,9104
1398,9618,8602,-11.53,,9104
1398,9618,8604,38.5,,9001
1399,9618,8601,11.72,,9104
1399,9618,8602,-11.8,,9104
1399,9618,8604,34.5,,9001
1400,9618,8601,11.44,,9104
1400,9618,8602,-9.21,,9104
1400,9618,8604,32.7,,9001
1401,9618,8601,11.47,,9104
1401,9618,8602,-9.52,,9104
1401,9618,8604,35.2,,9001
1402,9618,8601,11.55,,9104
1402,9618,8602,-9.8,,9104
1402,9618,8604,35.4,,9001
1403,9618,8601,11.61,,9104
1403,9618,8602,-10.12,,9104
1403,9618,8604,35.9,,9001
1404,9618,8601,11.66,,9104
1404,9618,8602,-10.47,,9104
1404,9618,8604,37.0,,9001
1405,9618,8601,11.78,,9104
1405,9618,8602,-10.79,,9104
1405,9618,8604,39.8,,9001
1406,9618,8601,11.85,,9104
1406,9618,8602,-11.13,,9104
1406,9618,8604,39.9,,9001
1407,9618,8601,11.9,,9104
1407,9618,8602,-11.47,,9104
1407,9618,8604,36.9,,9001
1408,9618,8601,11.91,,9104
1408,9618,8602,-11.69,,9104
1408,9618,8604,33.7,,9001
1409,9618,8601,11.65,,9104
1409,9618,8602,-8.59,,9104
1409,9618,8604,29.7,,9001
1410,9618,8601,11.68,,9104
1410,9618,8602,-8.8,,9104
1410,9618,8604,30.5,,9001
1411,9618,8601,11.73,,9104
1411,9618,8602,-9.04,,9104
1411,9618,8604,30.9,,9001
1412,9618,8601,11.72,,9104
1412,9618,8602,-9.48,,9104
1412,9618,8604,35.1,,9001
1413,9618,8601,11.81,,9104
1413,9618,8602,9.74,,9104
1413,9618,8604,35.8,,9001
1414,9618,8601,11.88,,9104
1414,9618,8602,-10.1,,9104
1414,9618,8604,37.1,,9001
1415,9618,8601,11.91,,9104
1415,9618,8602,-10.35,,9104
1415,9618,8604,37.9,,9001
1416,9618,8601,11.9,,9104
1416,9618,8602,-10.7,,9104
1416,9618,8604,39.3,,9001
1417,9618,8601,12.02,,9104
1417,9618,8602,-11.09,,9104
1417,9618,8604,38.2,,9001
1418,9618,8601,11.87,,9104
1418,9618,8602,-8.23,,9104
1418,9618,8604,29.7,,9001
1419,9618,8601,11.84,,9104
1419,9618,8602,-8.44,,9104
1419,9618,8604,30.6,,9001
1420,9618,8601,11.94,,9104
1420,9618,8602,-8.71,,9104
1420,9618,8604,30.2,,9001
1421,9618,8601,11.99,,9104
1421,9618,8602,-9.02,,9104
1421,9618,8604,30.9,,9001
1422,9618,8601,12.05,,9104
1422,9618,8602,-9.36,,9104
1422,9618,8604,35.0,,9001
1423,9618,8601,12.1,,9104
1423,9618,8602,-9.64,,9104
1423,9618,8604,35.5,,9001
1424,9618,8601,12.1,,9104
1424,9618,8602,-10.08,,9104
1424,9618,8604,37.3,,9001
1425,9618,8601,12.07,,9104
1425,9618,8602,-10.25,,9104
1425,9618,8604,37.3,,9001
1426,9618,8601,12.0,,9104
1426,9618,8602,-8.15,,9104
1426,9618,8604,32.1,,9001
1427,9618,8601,12.06,,9104
1427,9618,8602,-8.38,,9104
1427,9618,8604,31.0,,9001
1428,9618,8601,12.17,,9104
1428,9618,8602,-8.69,,9104
1428,9618,8604,30.3,,9001
1429,9618,8601,12.23,,9104
1429,9618,8602,-8.99,,9104
1429,9618,8604,31.7,,9001
1430,9618,8601,12.21,,9104
1430,9618,8602,-9.21,,9104
1430,9618,8604,34.3,,9001
1431,9618,8601,12.28,,9104
1431,9618,8602,-9.6,,9104
1431,9618,8604,33.3,,9001
1432,9618,8601,12.28,,9104
1432,9618,8602,-8.25,,9104
1432,9618,8604,31.0,,9001
1433,9618,8601,12.37,,9104
1433,9618,8602,-8.55,,9104
1433,9618,8604,29.1,,9001
1434,9618,8601,12.53,,9104
1434,9618,8602,-8.21,,9104
1434,9618,8604,31.0,,9001
1435,9618,8601,12.57,,9104
1435,9618,8602,-8.4,,9104
1435,9618,8604,28.4,,9001
1436,9618,8601,12.71,,9104
1436,9618,8602,-8.17,,9104
1436,9618,8604,29.9,,9001
1437,9607,8605,419.3836,,9001
1437,9607,8606,99.3335,,9001
1437,9607,8607,591.3451,,9001
1437,9607,8608,-0.850389,,9104
1437,9607,8609,-1.817277,,9104
1437,9607,8610,7.862238,,9104
1437,9607,8611,-0.99496,,9202
1438,9606,8605,-333.102,,9001
1438,9606,8606,-11.02,,9001
1438,9606,8607,230.69,,9001
1438,9606,8608,0.0,,9104
1438,9606,8609,0.0,,9104
1438,9606,8610,0.554,,9104
1438,9606,8611,0.219,,9202
1439,9606,8605,-180.624,,9001
1439,9606,8606,-225.516,,9001
1439,9606,8607,173.919,,9001
1439,9606,8608,-0.81,,9104
1439,9606,8609,-1.898,,9104
1439,9606,8610,8.336,,9104
1439,9606,8611,16.71006,,9202
1440,9603,8605,-86.0,,9001
1440,9603,8606,-92.2,,9001
1440,9603,8607,-127.5,,9001
1441,9603,8605,-255.0,,9001
1441,9603,8606,-15.0,,9001
1441,9603,8607,71.0,,9001
1442,9603,8605,725.0,,9001
